X,Y,OBJECTID,Join_Count,TARGET_FID,Join_Count_1,Incident_No,Time_Begun,UCR_No,HPD_Beat,HPD_District,Offense,Address_Range,Premise_Type,X_Coord,Y_Coord,Zip_Code,Time_Frame,SNB_No,SNB_Name,Council_District,HPD_Division
-95.508360314655718,29.648362442068354,111,1,111,1,110985618,2018-08-31T16:14:00.000Z,4042,17E40,17,Aggravated Assault,12100-12199 FONDREN,Apartment,3077375.7035,13799838.63794,77035,3,36,BRAYS OAKS,K,South Gessner Division
-95.592560836877453,29.774297210756782,112,1,112,1,109409918,2018-08-27T17:00:00.000Z,6141,20G50,20,Theft,700-799 BATESWOOD,Garage or Carport,3049308.96343,13844824.20699,77079,3,16,MEMORIAL,G,Westside Division
-95.491503462462518,29.598937902947398,113,1,113,1,108218118,2018-08-24T19:00:00.000Z,5071,16E40,16,Burglary,7000-7099 W FUQUA,Specialty Store (Non-Spec,3083266.56229,13782035.06638,77489,3,41,FORT BEND HOUSTON,K,Southwest Division
-95.368348002302625,29.762146721335668,114,1,114,1,106944818,2018-08-16T21:00:00.000Z,6193,1A10,1,Theft,600-699 BAGBY,"Stadium, Sports Arena, Ra",3120542.11203,13842548.20248,77002,3,61,DOWNTOWN,I,Downtown Division
-95.226455917537834,29.611439829479881,115,1,115,1,106837918,2018-08-21T21:30:00.000Z,6141,12D20,12,Theft,10700-10799 FUQUA,Apartment Parking Lot,3167305.97699,13789200.46393,77089,3,80,SOUTH BELT / ELLINGTON,D,Clear Lake Division
-95.366839805357699,29.735348648127328,116,1,116,1,106831718,2018-08-21T21:00:00.000Z,6141,10H50,10,Theft,3200-3299 HUTCHINS,"Road, Street, or Sidewalk",3121323.0682,13832823.06882,77004,3,67,GREATER THIRD WARD,D,South Central Division
-95.354195936369209,29.603915158788041,117,1,117,1,106822818,2018-08-21T22:00:00.000Z,6141,14D50,14,Theft,14100-14199 AUTUMN RIDGE TRAIL,"Road, Street, or Sidewalk",3126823.37469,13785178.42286,77048,3,77,MINNETEX,D,Southeast Division
-95.289975031474569,29.719753811110536,118,1,118,1,106831318,2018-08-21T18:30:00.000Z,6131,11H10,11,Theft,7700-7799 AZALEA,Residence or House,3145884.4257,13827920.83044,77023,3,88,LAWNDALE / WAYSIDE,I,Eastside Division
-95.504653539913079,29.851602046052925,119,1,119,1,106821718,2018-08-21T18:30:00.000Z,7033,5F30,5,Auto Theft,5800-5899 HOLLISTER,Apartment Parking Lot,3076344.05932,13873745.72755,77040,3,4,FAIRBANKS / NORTHWEST CROSSING,A,Northwest Division
-95.513526458400491,29.704519047121053,120,1,120,1,104793918,2018-08-17T12:00:00.000Z,6031,18F50,18,Theft,7300-7399 BELLAIRE,"Other, Unknown, or Not Li",3075126.86728,13820200.68723,77036,3,26,SHARPSTOWN,J,Midwest Division
-95.595040220971143,29.780220528109027,121,1,121,1,110351118,2018-08-29T23:00:00.000Z,6141,20G60,20,Theft,14100-14199 MISTY MEADOW,Driveway,3048460.04773,13846954.32704,77079,3,16,MEMORIAL,G,Westside Division
-95.455582151890667,29.856574285208666,122,1,122,1,110346018,2018-08-28T12:00:00.000Z,6191,6B20,6,Theft,3100-3199 GARAPAN,Residence or House,3091837.59654,13876021.12971,77091,3,6,ACRES HOME,B,North Division
-95.186970070419122,29.769910885758893,123,1,123,1,104750718,2018-08-17T10:19:00.000Z,6071,9C40,9,Theft,13300-13399 MARKET,Department or Discount St,3177967.22859,13847201.31871,77015,3,58,NORTHSHORE,E,Northeast Division
-95.420926826476645,29.781995676247938,124,1,124,1,106431118,2018-08-20T20:00:00.000Z,6191,2A50,2,Theft,5500-5599 KANSAS,Residence or House,3103647.34887,13849248.44226,77007,3,22,WASHINGTON AVENUE COALITION / MEMORIAL PARK,C,Central Division
-95.532840434917674,29.740880417270564,125,1,125,1,112167718,2018-09-03T13:20:00.000Z,4013,18F40,18,Aggravated Assault,9500-9599 ELLA LEE,Apartment,3068606.38464,13833234.77161,77063,3,20,MID WEST,G,Midwest Division
-95.398460629547642,29.770510843048466,126,1,126,1,115135118,2018-09-07T15:30:00.000Z,7031,2A50,2,Auto Theft,3700-3799 CENTER,Garage or Carport,3110899.11032,13845292.85723,77007,2,22,WASHINGTON AVENUE COALITION / MEMORIAL PARK,C,Central Division
-95.265431795825918,29.804005248845943,127,1,127,1,105647318,2018-08-19T12:07:00.000Z,4043,9C30,9,Aggravated Assault,4800-4899 N MCCARTY,Service or Gas Station,3152692.46661,13858789.93018,77013,3,53,EL DORADO / OATES PRAIRIE,I,Northeast Division
-95.35278253542657,29.85176518652812,128,1,128,1,116132218,2018-09-12T16:20:00.000Z,4014,7C30,7,Aggravated Assault,2000-2099 TURNER,Residence or House,3124462.07389,13875274.89687,77093,2,46,EASTEX - JENSEN AREA,B,Northeast Division
-95.36523736651634,29.761404541043074,129,1,129,1,106314218,2018-08-20T23:30:00.000Z,4042,1A10,1,Aggravated Assault,600-699 LOUISIANA,"Road, Street, or Sidewalk",3121536.94282,13842309.10471,77002,3,61,DOWNTOWN,I,Downtown Division
-95.515502035816539,29.590873804340582,130,1,130,1,109809218,2018-08-28T23:40:00.000Z,7003,16E40,16,Auto Theft,16300-16399 CLAY PIGEON,Residence or House,3075731.04796,13778876.13033,77489,3,41,FORT BEND HOUSTON,K,Southwest Division
-95.565646375783089,29.688064051828036,131,1,131,1,106312718,2018-08-20T19:00:00.000Z,7033,19G10,19,Auto Theft,8300-8399 CINNAMON,"Road, Street, or Sidewalk",3058764.21847,13813730.26381,77072,3,25,ALIEF,J,Westside Division
-95.326345702771448,29.783824163194311,132,1,132,1,107485018,2018-08-22T15:00:00.000Z,6141,7C20,7,Theft,2200-2299 KIRK,Residence or House,3133614.23397,13850843.16676,77026,3,55,GREATER FIFTH WARD,B,Northeast Division
-95.31533156785018,29.691311070757365,133,1,133,1,106262918,2018-08-20T19:50:00.000Z,6141,13D10,13,Theft,6300-6399 LONG,"Theatres, Dinner Theaters",3138165.96545,13817328.93152,77087,3,73,GOLFCREST / BELLFORT / REVEILLE,I,Southeast Division
-95.441902041249008,29.882599059907154,134,1,134,1,104993418,2018-08-17T20:31:00.000Z,4013,6B40,6,Aggravated Assault,2000-2099 DEWALT,Residence or House,3095884.02746,13885612.23926,77088,3,6,ACRES HOME,B,North Division
-95.438498911328395,29.734471902401555,135,1,135,1,110222918,2018-08-29T22:15:00.000Z,4043,1A50,1,Aggravated Assault,3400-3499 CUMMINS,Apartment,3098602.07011,13831805.00151,77027,3,87,GREENWAY / UPPER KIRBY AREA,C,Central Division
-95.503601371361967,29.848247998950015,136,1,136,1,115681518,2018-09-11T14:52:00.000Z,6071,5F30,5,Theft,13200-13299 NORTHWEST ,Department or Discount St,3076713.90092,13872536.55854,77092,2,4,FAIRBANKS / NORTHWEST CROSSING,A,Northwest Division
-95.358428536051306,29.778918248349154,137,1,137,1,110338818,2018-08-30T04:00:00.000Z,3002,2A10,2,Robbery,2000-2099 FULTON,"Road, Street, or Sidewalk",3123497.89907,13848741.83029,77009,3,51,NEAR NORTHSIDE,H,Central Division
-95.376869853503095,29.687329577177525,138,1,138,1,103549118,2018-08-14T16:05:00.000Z,4041,14D20,14,Aggravated Assault,3400-3499 NOAH,"Road, Street, or Sidewalk",3118682.36157,13815271.51592,77021,3,68,GREATER OST / SOUTH UNION,D,Southeast Division
-95.354777007214878,29.70100033721609,139,1,139,1,110268718,2018-08-30T01:00:00.000Z,7033,14D10,14,Auto Theft,4100-4199 DIXIE,Residence or House,3125538.65827,13820458.12323,77021,3,68,GREATER OST / SOUTH UNION,D,Southeast Division
-95.570482913960419,29.653812847250244,140,1,140,1,110695518,2018-08-30T18:00:00.000Z,6131,19G50,19,Theft,11500-11599 S WILCREST,Commercial Parking Lot or,3057594.43627,13801235.91006,77099,3,25,ALIEF,F,Westside Division
-95.479446601763584,29.742034845447211,141,1,141,1,105168318,2018-08-18T08:15:00.000Z,6143,18F30,18,Theft,2300-2399 BERING,Apartment Parking Lot,3085530.13578,13834160.48783,77057,3,21,GREATER UPTOWN,G,Midwest Division
-95.277146287214094,29.67380811290553,142,1,142,1,105188118,2018-08-18T09:30:00.000Z,6073,13D20,13,Theft,8200-8299 BROADWAY,Department or Discount St,3150486.0174,13811351.47593,77061,3,73,GOLFCREST / BELLFORT / REVEILLE,I,Southeast Division
-95.327564993529023,29.716617097421558,143,1,143,1,104528318,2018-08-16T19:00:00.000Z,3064,13D10,13,Robbery,2200-2299 COLLIER,"Lake, Pond, Waterway, Bay",3133994.94758,13826404.27268,77023,3,69,GULFGATE RIVERVIEW / PINE VALLEY,I,Southeast Division
-95.395369829669548,29.931837097559331,144,1,144,1,106334418,2018-08-21T00:51:00.000Z,3001,22B30,22,Robbery,16000-16099 COTILLION,Apartment Parking Lot,3110071.30516,13903960.7162,77060,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.398617875794628,29.771501115143909,145,1,145,1,114057918,2018-09-07T18:33:00.000Z,6073,2A50,2,Theft,100-199 YALE ,Grocery Store or Supermar,3110838.16103,13845651.24944,77007,2,22,WASHINGTON AVENUE COALITION / MEMORIAL PARK,C,Central Division
-95.279058050697202,29.936430592150671,146,1,146,1,114200118,2018-09-07T09:42:00.000Z,6191,22B40,22,Theft,7300-7399 WILLOWTEX,Driveway,3146841.30422,13906783.95793,77396,2,42,IAH / AIRPORT AREA,B,North Belt Division
-95.459261066009077,29.814169206220321,147,1,147,1,104576718,2018-08-16T21:50:00.000Z,4042,3B10,3,Aggravated Assault,2900-2999 MANGUM,Convenience Store Parking,3091138.77763,13860572.55409,77092,3,12,CENTRAL NORTHWEST,A,North Division
-95.311281020366081,29.60375558754728,148,1,148,1,114060718,2018-09-07T18:41:00.000Z,4042,14D50,14,Aggravated Assault,6300-6399 DAYRIDGE,Residence or House,3140455.35389,13785547.97281,77048,2,77,MINNETEX,D,Southeast Division
-95.376957151053162,29.754554093306545,149,1,149,1,104759318,2018-08-17T10:35:00.000Z,6191,1A20,1,Theft,900-999 CLEVELAND,Apartment,3117897.49433,13839703.87576,77019,3,60,FOURTH WARD,C,Central Division
-95.315838539588725,29.658071793203135,150,1,150,1,114386118,2018-09-08T11:00:00.000Z,6141,14D30,14,Theft,8400-8499 MYKAWA,"Field, Woods, Forest, Par",3138385.77443,13805243.15833,77033,2,73,GOLFCREST / BELLFORT / REVEILLE,D,Southeast Division
-95.291154382211261,29.85820284939749,151,1,151,1,103581718,2018-08-14T17:13:00.000Z,4043,8C60,8,Aggravated Assault,7600-7699 RHOBELL,Residence or House,3143913.95502,13878229.03296,77016,3,47,EAST LITTLE YORK / HOMESTEAD,B,Northeast Division
-95.154772144712297,29.544023981102544,152,1,152,1,105939218,2018-08-19T20:30:00.000Z,7031,12D70,12,Auto Theft,19100-19199 GLENWEST,Apartment Parking Lot,3190876.64196,13765441.82582,77546,3,81,CLEAR LAKE,E,Clear Lake Division
-95.380184359583993,29.808539763398294,153,1,153,1,106402018,2018-08-21T07:45:00.000Z,4043,2A20,2,Aggravated Assault,700-799 LINK,Residence or House,3116266.48311,13859293.98719,77009,3,15,GREATER HEIGHTS,H,Central Division
-95.39480486431475,29.743380743172846,154,1,154,1,110709618,2018-08-30T21:30:00.000Z,6141,1A30,1,Theft,3300-3399 GRAUSTARK,"Road, Street, or Sidewalk",3112362.40996,13835467.81833,77006,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.306573518961059,29.800437851488045,155,1,155,1,110064518,2018-08-28T21:00:00.000Z,5071,7C20,7,Burglary,6300-6399 CAVALCADE,Bar or Night Club,3139692.20751,13857079.04185,77026,3,52,KASHMERE GARDENS,B,Northeast Division
-95.347588562916428,29.782511743324136,156,1,156,1,103768918,2018-08-15T05:41:00.000Z,4043,7C10,7,Aggravated Assault,2100-2199 CAMPBELL,Mobile Home,3126894.0889,13850155.13628,77026,3,55,GREATER FIFTH WARD,H,Northeast Division
-95.333667072707797,29.772596140282392,157,1,157,1,106453818,2018-08-20T17:00:00.000Z,5072,7C10,7,Burglary,3600-3699 MARKET,Convenience Store,3131420.97461,13846689.3807,77020,3,55,GREATER FIFTH WARD,B,Northeast Division
-95.367804776626897,29.796991820339631,158,1,158,1,106631618,2018-08-21T06:57:00.000Z,6131,2A10,2,Theft,4100-4199 FULTON,Other Parking Lot,3120320.91497,13855218.42256,77009,3,51,NEAR NORTHSIDE,H,Central Division
-95.545887072605254,29.672745247129626,159,1,159,1,109862918,2018-08-29T03:00:00.000Z,3001,19G50,19,Robbery,9800-9899 SOUTHWEST ,Bar or Night Club Parking,3065199.63567,13808347.08714,77036,3,29,WESTWOOD,J,Westside Division
-95.397585359352831,29.743406940281439,160,1,160,1,110224718,2018-08-29T21:30:00.000Z,6141,1A30,1,Theft,1700-1799 CALIFORNIA,Restaurant or Cafeteria P,3111480.19756,13835450.15537,77006,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.499338156650495,29.699631608139416,161,1,161,1,106497718,2018-08-21T00:01:00.000Z,6141,17E20,17,Theft,6600-6699 ROOS,"Road, Street, or Sidewalk",3079682.15284,13818558.79285,77074,3,26,SHARPSTOWN,J,South Gessner Division
-95.289876298275985,29.675765531661224,162,1,162,1,108313518,2018-08-24T21:30:00.000Z,3064,13D20,13,Robbery,6300-6399 TELEPHONE,Bus Stop,3146423.09805,13811934.44996,77087,3,73,GOLFCREST / BELLFORT / REVEILLE,I,Southeast Division
-95.528244287410189,29.675706124814099,163,1,163,1,110926118,2018-08-31T11:40:00.000Z,7031,17E20,17,Auto Theft,9700-9799 S GESSNER,Apartment,3070767.70499,13809589.13389,77074,3,30,BRAEBURN,J,South Gessner Division
-95.385784835731798,29.754174471203065,164,1,164,1,103960018,2018-08-14T21:00:00.000Z,6131,1A20,1,Theft,300-399 PIERCE,"Road, Street, or Sidewalk",3115102.10696,13839479.24506,77002,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.49293343320916,29.737682850083576,165,1,165,1,108399218,2018-08-25T18:08:00.000Z,4041,18F30,18,Aggravated Assault,6200-6299 WESTHEIMER,Convenience Store,3081299.66682,13832450.09933,77057,3,20,MID WEST,G,Midwest Division
-95.39606819520229,29.685310193767204,166,1,166,1,114391718,2018-09-05T17:00:00.000Z,6141,15E40,15,Theft,2200-2299 HOLLY HALL,Apartment Parking Lot,3112612.31585,13814349.2496,77054,3,34,ASTRODOME AREA,K,Southwest Division
-95.409694179461056,29.742674183810948,167,1,167,1,110882518,2018-08-31T11:31:00.000Z,6073,1A30,1,Theft,2000-2099 WESTHEIMER,"Other, Unknown, or Not Li",3107647.68667,13835065.68372,77019,3,24,NEARTOWN - MONTROSE,C,Central Division
-95.592826349685495,29.784170841808908,168,1,168,1,111001618,2018-08-30T17:54:00.000Z,6141,20G50,20,Theft,11700-11799 KATY ,Commercial Parking Lot or,3049120.18307,13848410.64998,77079,3,16,MEMORIAL,G,Westside Division
-95.226889645225228,29.635547360890843,169,1,169,1,112685818,2018-09-04T11:30:00.000Z,4014,12D10,12,Aggravated Assault,10500-10599 BARADA,Residence or House,3166885.47137,13797957.49611,77034,3,79,EDGEBROOK AREA,E,Clear Lake Division
-95.567289901721495,29.779039809281475,170,1,170,1,110914218,2018-08-31T12:14:00.000Z,6131,20G50,20,Theft,13100-13199 TRAIL HOLLOW,Vacant Single Occ Resd(Ho,3057271.7518,13846782.45638,77079,3,16,MEMORIAL,G,Westside Division
-95.39503300737033,29.948118102033881,171,1,171,1,109046118,2018-08-27T09:24:00.000Z,4042,22B20,22,Aggravated Assault,500-599 SEMINAR,Apartment,3109995.46786,13909881.86801,77060,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.227915250983472,29.709805759558513,172,0,172,0,109666418,2018-08-28T15:50:00.000Z,6141,11H40,11,Theft,15000-15099 LAWNDALE,Bar or Night Club Parking,3165689.06931,13824935.29284,77506,3,,,,
-95.46365257666811,29.740712790458431,173,1,173,1,104875718,2018-08-17T14:35:00.000Z,6071,18F20,18,Theft,5000-5099 WESTHEIMER,Mall Common Area,3090554.39318,13833831.15492,77056,3,21,GREATER UPTOWN,G,Midwest Division
-95.575556623396096,29.703866635503907,174,1,174,1,103866218,2018-08-15T09:45:00.000Z,6194,19G20,19,Theft,11200-11299 BELLAIRE,Mall Parking Lot,3055450.8027,13819381.82453,77072,3,25,ALIEF,F,Westside Division
-95.514898245254031,29.704901721321043,175,1,175,1,106106218,2018-08-20T13:58:00.000Z,3014,18F50,18,Robbery,7500-7599 BELLAIRE,Mall Common Area,3074687.43815,13820326.79947,77036,3,26,SHARPSTOWN,J,Midwest Division
-95.360073663865649,29.759630424057956,176,1,176,1,112851018,2018-09-05T05:55:00.000Z,4042,1A10,1,Aggravated Assault,1200-1299 PRAIRIE,"Road, Street, or Sidewalk",3123194.54102,13841715.23117,77002,3,61,DOWNTOWN,I,Downtown Division
-95.473349922897981,29.857992753319074,177,1,177,1,107135318,2018-08-22T19:35:00.000Z,6073,6B30,6,Theft,6300-6399 ANTOINE,Convenience Store,3086192.60228,13876366.48015,77091,3,5,GREATER INWOOD,A,North Division
-95.42079298427231,29.862138989756023,178,1,178,1,104383818,2018-08-14T12:00:00.000Z,6131,6B20,6,Theft,800-899 DILLARD,Other Parking Lot,3102798.00774,13878379.5605,77091,3,6,ACRES HOME,B,North Division
-95.262362797256998,29.849452445737192,179,1,179,1,104278518,2018-08-16T09:00:00.000Z,6071,8C50,8,Theft,9400-9499 MESA,Grocery Store or Supermar,3153137.19881,13875339.10587,77028,3,49,EAST HOUSTON,B,Northeast Division
-95.467835851220954,29.612089795302239,180,1,180,1,107258418,2018-08-23T00:01:00.000Z,6143,16E30,16,Theft,5700-5799 W FUQUA,Rental Storage Facility,3090639.84365,13787041.54626,77085,3,40,CENTRAL SOUTHWEST,K,Southwest Division
-95.381283622949823,29.744209767655946,181,1,181,1,105861818,2018-08-19T22:00:00.000Z,6141,1A20,1,Theft,500-599 ELGIN,Other Parking Lot,3116641.7499,13835901.63018,77006,3,62,MIDTOWN,C,Central Division
-95.341788593231612,29.774644612169034,182,1,182,1,105649318,2018-08-19T11:00:00.000Z,6141,7C10,7,Theft,1500-1599 JENSEN,"Church, Synagogue, or Tem",3128822.46651,13847353.24787,77020,3,55,GREATER FIFTH WARD,B,Northeast Division
-95.231891064521818,29.849347492569812,183,1,183,1,107101418,2018-08-22T11:00:00.000Z,6033,8C40,8,Theft,8600-8699 VALLEY ROCK,Residence or House,3162793.03838,13875610.87597,77078,3,49,EAST HOUSTON,B,Northeast Division
-95.225816276630169,29.771918954212044,184,1,184,1,105624818,2018-08-19T09:15:00.000Z,6141,9C40,9,Theft,12000-12099 EAST ,Strip Business Center Par,3165626.24005,13847531.45724,77013,3,58,NORTHSHORE,I,Northeast Division
-95.243195578044833,29.794979934000576,185,1,185,1,105151018,2018-08-17T17:00:00.000Z,6141,9C40,9,Theft,10600-10699 WALLISVILLE,Other Parking Lot,3159846.31295,13855735.48642,77013,3,58,NORTHSHORE,I,Northeast Division
-95.576169374191068,29.761384136268017,186,1,186,1,108954418,2018-08-22T07:00:00.000Z,7001,20G20,20,Auto Theft,200-299 WILCREST,Apartment Parking Lot,3054644.14326,13840282.40509,77042,3,18,BRIAR FOREST,G,Westside Division
-95.565646375783089,29.688064051828036,187,1,187,1,110373918,2018-08-30T09:10:00.000Z,6191,19G10,19,Theft,8300-8399 CINNAMON,Apartment,3058764.21847,13813730.26381,77072,3,25,ALIEF,J,Westside Division
-95.213938080191127,29.631969091336384,188,1,188,1,109421818,2018-08-27T21:00:00.000Z,7031,12D30,12,Auto Theft,11800-11899 MULE SPRINGS,Driveway,3171039.71634,13796789.9766,77034,3,80,SOUTH BELT / ELLINGTON,E,Clear Lake Division
-95.342598734835107,29.825861167504755,189,1,189,1,107386918,2018-08-23T01:00:00.000Z,7031,7C30,7,Auto Theft,7300-7399 JENSEN,Apartment Parking Lot,3127983.24386,13865960.46798,77093,3,46,EASTEX - JENSEN AREA,H,Northeast Division
-95.485456402352256,29.744693652832563,190,1,190,1,104469918,2018-08-16T05:00:00.000Z,6131,18F30,18,Theft,2200-2299 FOUNTAIN VIEW,Apartment Parking Lot,3083594.82533,13835069.53081,77057,3,21,GREATER UPTOWN,G,Midwest Division
-95.544494289898068,29.779126390788839,191,1,191,1,107486118,2018-08-21T13:04:00.000Z,6071,20G50,20,Theft,900-999 GESSNER,Barber And Beauty Shops,3064498.91865,13847026.84999,77024,3,16,MEMORIAL,G,Westside Division
-95.411660150313622,29.924648353808081,192,1,192,1,106375318,2018-08-21T02:00:00.000Z,6191,22B30,22,Theft,000-099 GOODSON DR,Apartment Parking Lot,3104994.06072,13901189.07886,77060,3,2,GREATER GREENSPOINT,B,North Belt Division
-95.382569354576205,29.711621837139582,193,1,193,1,104444718,2018-08-15T23:00:00.000Z,6133,10H70,10,Theft,6300-6399 ALMEDA,Commercial Parking Lot or,3116600.42221,13824044.66062,77021,3,83,MACGREGOR,D,South Central Division
-95.471473972730095,29.843717507104412,194,1,194,1,106824318,2018-08-21T22:40:00.000Z,6151,3B10,3,Theft,5600-5699 BIRCHMONT,Apartment Parking Lot,3086943.5587,13871195.6532,77091,3,12,CENTRAL NORTHWEST,C,North Division
-95.253813238816605,29.654427502189616,195,1,195,1,106831018,2018-08-21T19:30:00.000Z,6141,13D20,13,Theft,7900-7999 MOSLEY,Hotel or Motel Parking Lo,3158117.29412,13804544.35409,77061,3,73,GOLFCREST / BELLFORT / REVEILLE,I,Southeast Division
-95.415346679201917,29.770525866417358,196,1,196,1,105097018,2018-08-18T01:54:00.000Z,6161,2A50,2,Theft,5300-5399 WASHINGTON,Bar or Night Club,3105544.42412,13845133.75833,77007,3,22,WASHINGTON AVENUE COALITION / MEMORIAL PARK,C,Central Division
-95.516259547578244,29.702053270243255,197,1,197,1,105089118,2018-08-18T00:30:00.000Z,6163,18F50,18,Theft,7300-7399 SOUTHWEST ,Commercial Parking Lot or,3074286.3325,13819278.60402,77036,3,26,SHARPSTOWN,J,Midwest Division
-95.461372973029157,29.740826284751751,198,1,198,1,105919818,2018-08-20T03:00:00.000Z,7003,18F20,18,Auto Theft,5000-5099 WESTHEIMER,"Hotel, Motel, Inn, Etc.",3091276.2222,13833894.28444,77056,3,21,GREATER UPTOWN,G,Midwest Division
-95.305726764190752,29.817128229355866,199,1,199,1,103775418,2018-08-15T01:30:00.000Z,5031,8C20,8,Burglary,6700-6799 BENNINGTON,Apartment,3139768.93884,13863153.79097,77028,3,48,TRINITY / HOUSTON GARDENS,B,Northeast Division
-95.374476215952583,29.731827167139663,200,1,200,1,115496818,2018-09-11T04:33:00.000Z,5041,10H70,10,Burglary,1800-1899 CLEBURNE,Barber And Beauty Shops,3118940.46324,13831467.96328,77004,2,67,GREATER THIRD WARD,D,South Central Division
